call_id,equip_id,cust_id,serial,call_date,call_notes,created_at,updated_at
26361,14372,5999,DU217440107X,08/15/2016,"Water on floor service Call $120.00 Found drain line to not be going downhill like it should. Replaced drain line $5.00 Also added 1 1/2 lbs of R-22 Refrigerant $75.00 = $200.00
Zeb
Paid ck#3619",06/04/17,06/04/17
26362,5548,2631,5191A16335,08/19/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system. Working ok
Bob",06/04/17,06/04/17
26363,13736,4224,5429M229826394,08/19/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok
Bob",06/04/17,06/04/17
26364,6408,3012,4285BOP4F,08/19/2016,"No A/C Service Call $120.00 Found capaciter on A/C to have failed - replaced capaciter $35.00 Also changed indoor air filtr because very dirty $50.00 also added 1lb of R-22 Refrigerant. $50.00 = $255.00
Zeb
8/31/2016 Check#4491 $255.00 Pd in full",06/04/17,06/04/17
26365,6410,3012,#401,08/19/2016,"Filter $50.00
Zeb
NOT PAID",06/04/17,06/04/17
26366,8357,1411,606029000,08/19/2016,"Condensate pump leaking $65.00. Cleaned pump not always turning on. Replaced pump $80.00 = $145.00         (-$8.00 CSA) = $137.00
Bob
8/24/2016 $137.00 CC PD IN FULL",06/04/17,06/04/17
26367,2667,1114,,08/15/2016,"No A/C Service call -N/C - replaced outdoor capaciter turbo 200 capaciter $85.00
Zeb",06/04/17,06/04/17
26368,2667,1114,,08/17/2016,"Replaced thermostat because not reading properly $105.00
Zeb
Total of 8/15 & 8/17 $190.00
9/26/2015 Check #3957 $190.00 Pd in full",06/04/17,06/04/17
26369,13483,5701,1209446951,08/22/2016,"Service A/C ($70.00 CSA) No charge for this service.
Zeb",06/04/17,06/04/17
26370,5405,665,,08/22/2016,"No A/C and water on the floor service call $120.00
Found Drain to be clogged for A/C also charged 20x23x5 air filter $45.00 Also rinsed outdoor coil out because dirty $25.00 also added 1/2 lb of R-22 refrigerant $12.50 = $202.50
Zeb
Paid ck #6409",06/04/17,06/04/17
26371,17065,665,,08/22/2016,"Air filter $45.00
Zeb
Paid ck #6409",06/04/17,06/04/17
26372,9195,4035,707520634,08/22/2016,"Service furnace ($90.00)  Renew CSA $165.00 Replace 5000 filter $55.00 Humidifier not working need to come back when we can run furnace longer. $220.0($5.50 CSA) $214.50
Bob
Paid ck#957",06/04/17,06/04/17
26373,151,54,P4536UM2G,08/22/2016,"Service furnace $90.00CSA - Renew CSA($165.00) Clean & wash air cleaner $50.00 - both systems working ok. = $215.00
Bob
Paid ck#3233",06/04/17,06/04/17
26374,153,54,R0318X91F,08/22/2016,"Service A/C ($70.00 CSA) Renew CSA $165.00 Clean & wash air cleaner $50.00 - both systems working ok
Bob
Paid ck#3233",06/04/17,06/04/17
26375,5065,54,,08/22/2016,"Clean water wash air cleaner $50.00
Bob
Paid ck#3233",06/04/17,06/04/17
26376,9196,4035,708007030,08/22/2016,"Service A/C ($70.00 CSA) Renew CSA $165.00
Bob
Paid ck#957",06/04/17,06/04/17
26377,10069,4035,,08/22/2016,"Filter $55.00 -$5.50 CSA=$49.50
Bob
Paid ck#957",06/04/17,06/04/17
26378,12062,2358,1106599130,08/17/2015,"Service A/C CSA
Bob",06/04/17,06/04/17
26379,17066,6799,EDHM569202,08/22/2016,"No A/C $120.00 Found capaciter bad - replaced capaciter $35.00 - checked operation . Refrigerant charge slightly low added 2 1/2oz R-22 $3.93 = $158.93
Bob
PAID CK#1758",06/04/17,06/04/17
26380,13936,4121,M1142G6AF,08/23/2016,"No A/C (Serviced 7/29/16) Found capaciter bad - Replaced capaciter $45.00 1/2 labor $47.50 = $92.50     (-$4.50 CSA) = $88.00
Bob
paid ck#5104",06/04/17,06/04/17
26381,15690,6531,EH5D702F380103107,08/23/2016,"Thermostat not operating properly service call $25.00 Checked thermostat operation and ran through a heat cycle and cooling cycle. Everything looks good at this time.
Zeb
Paid cash",06/04/17,06/04/17
26383,16895,5284,1602103270,10/27/2014,"No heat call $115.00
Scott",06/04/17,06/04/17
26384,14232,3131,1207552618,08/23/2016,"Service heat pump $120.00 (Renew CSA) clean & check system - replace 213 filter $55.00        (-$5.50 CSA) = $169.50
Paid ck #6523",06/04/17,06/04/17
26385,6696,3131,#213,08/23/2016,"Replace filter $55.00 (-$5.50 CSA) =  $49.50
Bob
Paid ck#6523",06/04/17,06/04/17
26386,15319,5958,1403244408,08/23/2016,"Replaced TXV Expansion valve on A/C - N/C (under warranty) Labor to install N/C Replaced 413 aprilaire air filter $55.00 - Everything looks good at this time.
Zeb
8/26/2016 Check#81 Pd in full $55.00",06/04/17,06/04/17
26387,15321,5958,,08/23/2016,"Filter $55.00
Zeb
NOT PAID",06/04/17,06/04/17
26388,10567,4411,905024793,08/23/2016,"Service A/C $70.00 CSA - No charge for this service today
Zeb",06/04/17,06/04/17
26389,14315,5981,8391W081302068,08/05/2015,"Renew CSA - 2 years $285.00 Furnace in Fall
Paid ck#2206",06/04/17,06/04/17
26390,853,345,L411PW3FF,08/23/2016,"Service A/C - ($70.00 CSA) NO charge for this service.
Bob
Paid ck #8816",06/04/17,06/04/17
26391,855,345,20354503A,08/23/2016,"Service oil furnace 220.00 (Renew CSA) A/C in spring replace flue pipe 2 - 24"" x 6"" 26 gage $19.70. 2- 6"" 2 gage 90 degree 9"" cap $16.5 1 hour labor $95.00 (-$5.00 CSA) = $359.95
Bob
Paid ck#8816",06/04/17,06/04/17
26393,17069,6964,,08/07/2015,"No A/C outside unit not running $115.00
Found capacitor failed - replaced $10.00 - checked operation - working ok = $125.00
Bob
Paid ck#862",06/04/17,06/04/17
26394,8184,3126,CP174M320512397,08/24/2016,"Service oil furnace $150.00. Clean & check oil heating system. Replace oil filter & nozzle - working ok
Bob
Paid ck #1452",06/04/17,06/04/17
26395,17070,6965,,08/24/2016,"Service furnace $90.00- clean & check heating system - replaced thermocouple $15.00 ($188.60 Total)
Bob
Paid $100 Visa & $88.60 Discover",06/04/17,06/04/17
26396,17071,6965,,08/24/2016,"Service A/C ($70.00) Clean & check cooling system - added 5.5oz R-22 recycled $8.60 ($188.60 Total)
Bob
Paid Visa $100.00 Discover $88.60",06/04/17,06/04/17
26397,14569,6069,1309123490,08/24/2016,"Service furnace (95.00 CSA) (165.00 CSA Renewal) - clean & check heating system - working ok.
Bob
Paid cash",06/04/17,06/04/17
26398,14570,6069,1307205540,08/24/2016,"Service A/C ($70.00 CSA) CSA Renewal $165.00
Ran through coolingsystem. Lights dimming when A/C Comes on Amps reading ok on start and runnting. Working ok
Bob
Paid Cash",06/04/17,06/04/17
26399,17072,6966,0,06/17/2016,"Inspector said there was a gas leak at gas valve in furnace $95.00. Customer did not want to repair- going to get furnace - but never did
9/*23/2016 Check#270983 $95.00 Bal $42.75 11/16/16 Check#313972 $42.75 Pd in full",06/04/17,06/04/17
26400,10406,4615,903750546,08/22/2016,"No A/C Service call - N/C Found leak in indoor coil.
Zeb
NOT PAID",06/04/17,06/04/17
26401,10406,4615,903750546,08/24/2016,"Replaced Indoor coil N/C (under warranty)Labor to install N/C Replaced 413 air filter $55.00 Replaced number 10 water panel $13.00 = $68.00
Zeb
8/26/2016 Check# 254 $68.00 Pd in full",06/04/17,06/04/17
26402,10407,4615,0,08/24/2016,"Filter $55.00
Zeb
NOT PAID",06/04/17,06/04/17
26403,10409,4615,0,08/24/2016,"Replaced water panel $13.00
Zeb
NOT PAID",06/04/17,06/04/17
26404,17080,6968,806047029,07/29/2013,"Service A/C $65.00 Added 
7.5 ozs. R-22. 
Bob",06/04/17,06/04/17
26405,17079,6968,80859216,07/29/2013,"Service Furnace $90.00
Bob",06/04/17,06/04/17
26406,17079,6968,80859216,01/05/2014,"Service furnace N/C
Bob",06/04/17,06/04/17
26407,17081,6968,,01/05/2015,"Replaced filter $50.00 10% off
Bob",06/04/17,06/04/17
26408,17079,6968,808598216,01/15/2016,"Service Furnace $165.00
A/C in spring.
Bob",06/04/17,06/04/17
26409,17081,6968,,01/15/2016,"Replaced filter $50.00 10% off
Bob",06/04/17,06/04/17
26410,17080,6968,806047029,08/25/2016,"Service A/C ($70.00 CSA) No charge for this service.
Zeb",06/04/17,06/04/17
26411,12101,5294,,08/25/2016,"Service A/C ($70.00)- clean & check cooling system -working ok.
No charge for this service.
Bob",06/04/17,06/04/17
26412,13570,5294,406078886,08/25/2016,"Service Furnace ($95.00 CSA) Clean & check heating sytem. - working ok No charge for this service.
Bob",06/04/17,06/04/17
26413,17086,6969,5895C58570,08/25/2016,"Service A/C $95.00 Clean & check cooling system. Added 9 1/2 oz R-22 Recycled $14.83 = $109.83
Bob
Paid Am Exp",06/04/17,06/04/17
26414,17087,6970,0,08/25/2016,"No A/C Service Call $120.00 Found capaciter to have failed - replaced capaciter $40.00 Also rinced out the coil $160.00
Zeb
paid ck#5055",06/04/17,06/04/17
26415,5395,1225,M454WL6AF,08/25/2016,"A/C freezing up - Refrigerant charge low added 1lb 9 1/2oz R-22 Recycled $76.54 (added 1lb R-22 in 2014) put one tube of leak sealer in system - $75.00 Labor 45min $71.25 = $222.79
Bob
Paid Visa",06/04/17,06/04/17
26416,12571,5421,2-24ABMB,08/25/2016,"Service furnace $90.00 cleaned burners, checked ignition, and checked for CO2 ($175.00)
Zeb/Bob
Paid ck#2298",06/04/17,06/04/17
26417,14220,5421,,08/25/2016,"Service A/C $70.00) found capacitor reading low - replaced $5.00 Rinsed out coil, checked refrigerant level.
($175.00)
Zeb/Bob
Paid ck#2298",06/04/17,06/04/17
26418,891,359,L303UATFF,08/25/2016,"Fan not working properly service call $95.00 Found circuit board to be bad
Zeb
9/1/2016 Check#14432 $385.00 Check #$400
Pd in full",06/04/17,06/04/17
26419,891,359,L303UATFF,08/26/2016,"Had to replace circuit board with Kit09370 $595.00 Kit replaced Ignitor circuit board, transformer and door switch. Labor to install $95.00
Total 8/25 & 8/26   $785.00
Zeb
9/1/2016 Check#14432 $385 Check#2379 $400 Pd in full",06/04/17,06/04/17
26420,16908,6912,0,08/18/2016,"A/C Freezing up again. Added leak sealer $75.00 Added 1lb 14oz R-22 Recycled $46.88 3/4 Hour labor $71.25 = $193.13
Bob
Paid MC",06/04/17,06/04/17
26421,753,301,N071WNXFF,08/25/2016,"A/C not working properly service call $65.00 Added 1/2lb of R-22 Refrigerant $22.50 Ran through a cycle and everything is good at this time - $87.50
Zeb
9/8/2016 Check#2126 $87.50 Pd in full",06/04/17,06/04/17
26422,9131,4106,4082M16911994,08/26/2016,"No A/C service call $120.00. Found circuit breaker to be tripped. Reset breaker and added 1lb of R-22 Refrigerant $45.00 = $165.00
Zeb
PAID Visa",06/04/17,06/04/17
26423,17088,6972,,08/25/2016,"No A/C Service Call $120.00 Found capacitor on A/C to have failed replaced 35/5 capacitor $35.00. Also ran furnace and checked for CO2 everythins is good at this time. $155.00
Zeb
9/23/2016 Pd with checs #270984 and #270985",06/04/17,06/04/17
26424,14208,5535,1305070712,08/08/2016,"disconnect a/c for patio construction $120.00
Steve/Jr
8/29/2016 check# 1895 $567.50 Pd in full",06/04/17,06/04/17
26425,14208,5535,1305070712,08/11/2016,"Reinstall A/C to a different location - added 25' 3/4 copper $75.00 2 wires $15.00 thermostat $37.50 410a freon - evacuate $35.00 labor 3 hours $285.00 
Steve/Jr
Total of 8/8 & 8/11 $567.50
5/15/2016 Check#1895 $567.50 Pd in full",06/04/17,06/04/17
26426,8982,591,704243099,08/29/2016,"a hard start kit (zeb) put on (8/10/16) failed. Replaced hard start kit (under warranty) added 10oz R-22 (no charge)
Paul",06/04/17,06/04/17
26427,2304,914,R1138GL2F,08/29/2016,"No A/C service call $120.00 Found compressor heater to be bad. Removed heater and ran through a cycle. Everything looks good at this time.
Zeb
Paid ck#1899",06/04/17,06/04/17
26428,16831,6405,503294644,08/29/2016,"No A/C service call $70.00 found a/c to be low on refrigerant. Added 1/2lb of R-22 $22.50 
Zeb/Mail
Paid $50.00 Cash
$22.50 Visa",06/04/17,06/04/17
26429,17092,6973,0,08/29/2016,"No A/C service call $120.00 Found A/C breaker to be turned off. Also found thermostat wire at outdoor unit to have broken. Repaired wire and ran through a cooling system.
Zeb/Mal
9/9/2016 Check#15421 $120.00 Pd in full",06/04/17,06/04/17
26430,8283,2782,,08/30/2016,"Service A/C - clean & check cooling system. Added 5.5oz of R-22 - N/C - wants to replace air conditioner in spring
Bob",06/04/17,06/04/17
26431,17093,6974,,08/30/2016,"201 Filter $45.00
In Shop",06/04/17,06/04/17
26432,11745,2712,1009689436,08/30/2016,"Service furnace $95.00 CSA Clean & check cooling system. ($165.00 Renew CSA) Replace filter $55.00 = $220.00 (-$5.50 CSA) = $214.50
Bob
Paid ck#1176",06/04/17,06/04/17
26433,11747,2712,1009672148,08/30/2016,"Service A/C ($70.00 CSA) ($165.00 Renew CSA) Clean & check cooling system Replace #413 filter (-$5.50 CSA) = $214.50
Bob
Paid ck#1176",06/04/17,06/04/17
26434,7798,2712,0,08/30/2016,"Filter $55.00 (-$5.50 CSA) = $49.50
Bob
Ck#1176",06/04/17,06/04/17
26435,8484,3850,,08/30/2016,"Filter $45.00 ($5.00 coupon) = $40.00
In Shop",06/04/17,06/04/17
26436,7211,1200,504243522,08/29/2016,"Service A/C $70.00 CSA No charge for this service
Zeb",06/04/17,06/04/17
26437,7213,1200,410736485,08/29/2016,"Service furnace $90.00 CSA A/C in spring ($165.00 Renew CSA) Replace 5000 filter $55.00 (-$5.50 CSA) = $214.50
Zeb
Paid American Express",06/04/17,06/04/17
26438,7214,1200,,08/29/2016,"Filter $55.00 ($-5.50 CSA) = $49.50
Zeb
Paid Am Exp",06/04/17,06/04/17
26439,17095,6539,,08/30/2016,"Replace thermostat $105.00 1/2hour labor $47.50 = $152.50
Bob
Paid ck#2237",06/04/17,06/04/17
26440,10880,1595,905020275,08/31/2016,"Service A/C ($70.00 CSA) No charge for this service.
Zeb/Mal",06/04/17,06/04/17
26441,14698,6129,2056504,08/31/2016,"Service Oil furnace $150.00 Clean & check heating system. Replaced oil filter & Nozzle - working ok
Bob
Paid ck #7009",06/04/17,06/04/17
26442,8036,3689,511199356,08/31/2016,"Service A/C $70.00 CSA ($165.00 Renew CSA) Clean & run through cooling system. Replace $55.00 (-$5.50 CSA) Replaced capaciter (under warranty) $214.50
Bob
Paid ck#5480",06/04/17,06/04/17
26443,8788,3689,609693631,08/31/2016,"Serviced furnace $90.00 CSA (Renew CSA $165.00) Replace 413 filter $55.00     ($-5.50) $214.50
Bob
Paid ck#5480",06/04/17,06/04/17
26444,8043,3689,,08/31/2016,"Replace Aprilaire filter $55.00 (-$5.50) = $49.50
Bob
Paid ck #5480",06/04/17,06/04/17
26445,15797,5448,3085910204,08/31/2016,"A/C not cooling $120.00 - cleaned outdoor coil and added 1/2lb R-22 (Recycled) $142.50
Zeb
9/12/2016 Check# 2618 $142.50 Pd in full",06/04/17,06/04/17
26446,17096,5784,,08/31/2016,"Filter $55.00
In Shop
Cash",06/04/17,06/04/17
26447,16090,6649,329400G3F,08/24/2016,No A/C $120.00 - No A/C - found breaker to have tripped due to a failed capacitor.,06/04/17,06/04/17
26448,16090,6649,329400G3F,08/31/2016,"Replaced Capaciter $10.00
Total of 8/24 & 8/31 $130.00
Zeb & mal
9/30/16 Check#652 $130.00 Pd in full",06/04/17,06/04/17
26449,12811,5524,9506826858,08/31/2016,"Service Furnace $95.00 CSA
(Renew CSA $165.00) Ran System Through Heating System. - working ok
Bob
Paid ck #9158",06/04/17,06/04/17
26450,16067,5524,,08/31/2016,"Service A/C $70.00 CSA
($165 Renew CSA) Clean and check cooling system - working ok.
Bob
Paidk ck#9158",06/04/17,06/04/17
26451,15257,6207,0997E03453,08/31/2016,"Service A/C $70.00 CSA No charge for this service today - clean & check cooling system - working ok
Bob",06/04/17,06/04/17
26452,17097,6699,,09/01/2016,"No A/C service Call $120.00 Found A/C capacitor to have failed. Replaced capacitor $35.00 also added 1lb R-22 Refrigerant $45.00 = $200.00
Zeb
Paid MC",06/04/17,06/04/17
26453,15137,6300,2405e1423,09/01/2016,"Service A/C ($70.00CSA) ($165.00 CSA) Clean & check cooling system added 4 1/2 of R-22 recycled $12.65 = $177.65
Bob/Mal
Paid Visa",06/04/17,06/04/17
26454,15138,6300,,09/01/2016,"Service Electric Furnace $95.00 CSA ($165.00 CSA) 
Clean & check heating sytem.
$177.65
Bob/Mal
Paid visa",06/04/17,06/04/17
26455,15893,4985,5804B78616,09/01/2016,"Service A/C ($70.00) Renew CSA $165.00 Clean & check cooling system - working ok
Bob/Mal
Paid ck#1979",06/04/17,06/04/17
26457,17101,785,Z4622DBZF,08/29/2016,"No AC.  30 amp cartridge fuse on outdoor disconnect failed.  Replaced at no cost. Just serviced unit 6/17/16.
Paul",06/04/17,06/04/17
26458,16049,6637,5429F110304149,08/30/2016,"No A/C - Found Main control board to have failed $120.00
Zeb/Mal
Pd in full",06/04/17,06/04/17
26459,16048,6637,EJ50707F120309301,08/31/2016,"Replaced circuit board $327.00 Added 1 1/2 R-22 Recycled refrigerant. $67.50. Added 2 leak sealants $150.00 additional labor $47.50 - Serviced Furnace per CSA = $712.00 ($-72.70) $639.30
Zeb/Mal
9/14/16 pd Ck#7597",06/04/17,06/04/17
26460,17101,785,Z4622DBZF,09/19/2011,"Service Air conditioner
$65.00
Scott",06/04/17,06/04/17
26461,17101,785,Z4622DBZF,06/05/2014,"Service A/C $65.00
Bob",06/04/17,06/04/17
26462,17101,785,Z4622DBZF,06/24/2016,"Service A/C $65.00 Capacitor failed Replaced with turbo 200 $80.00
Bob",06/04/17,06/04/17
26463,17101,785,Z4622DBZF,06/17/2016,"Service A/C $70.00 - clean & check both systems - replace 5000 filter. Total for todays service (-$10.00 coupon) $210.00
Bob
Ck#3232",06/04/17,06/04/17
26464,17099,785,2144K7W7G,09/19/2011,"Service Furnace $85.00
Scott",06/04/17,06/04/17
26465,17099,785,2144K7W7G,08/14/2012,Fan not working Fan in auto mode works when ok Serviced furnace $90.00,06/04/17,06/04/17
26466,17099,785,2144K7W7G,06/05/2014,"Service furnace $90.00
Bob",06/04/17,06/04/17
26467,17099,785,2144K7W7G,06/05/2015,"Service furnace $90.00
Bob",06/04/17,06/04/17
26468,17099,785,2144K7W7G,06/17/2016,"Service Furnace $95.00 - Clean & check both systems and replace 5000 filter -total for todays service (-$10.00)coupon  $210.00
Bob
Paid ck#3232",06/04/17,06/04/17
26469,15997,6346,,09/01/2016,"Thermostat flashed a few times. Batteries were low - was working - replaced under warranty. Trip & labor 1/2 hr $72.50
Bob/Mal
Paid ck#6402",06/04/17,06/04/17
26470,9137,4109,J24283283,09/01/2016,"No A/C service call $95.00 Found capacitor wire to be burnt off the capacitor. Replaced capacitor $45.00
Also added 1/2lb of R-22 $22.50 (-$4.50) $158.00
Zeb
paid Ck#7049",06/04/17,06/04/17
26471,16054,154,1507185895,09/02/2016,"Service A/C - first year free
Clean & check system repaired line insulation at unit.
*Had an issure in middle of August  - unit making noise - lights dimming (loud) happened one time, ok since.
Bob",06/04/17,06/04/17
26472,16630,4985,5800E20898,09/01/2016,"Service Furnace ($95.00 CSA) Renew CSA $165.00
Clean & check heating system - working ok
Bob/Mal
Paid ck #1979",06/04/17,06/04/17
26473,16098,6652,R091MHP2G,09/02/2016,"Service furnace $90.00 CSA ($165.00 Renew CSA) Clean & check heating system - both working ok
Bob
Paid Visa",06/04/17,06/04/17
26474,16099,6652,P031WRCBF,09/02/2016,"Service A/C $70.00 CSA (Renew CSA $165.00) Clean & check cooling system.
Bob/Mal
Paid visa",06/04/17,06/04/17
